order_id,date,region,product,quantity,unit_price,discount,payment_method
103398,2025-03-27,North,Phone,1,29436.98,0.1,COD
105845,2025-05-27,West,Camera,1,47460.54,0.35,Card
103461,2025-03-29,East,Laptop,1,59010.44,0.1,UPI
101854,2025-02-16,West,Camera,1,46053.87,0.01,UPI
105377,2025-05-16,South,Camera,1,42194.6,0.08,Card
100587,2025-01-15,East,Tablet,1,21333.2,0.35,Card
101958,2025-02-19,South,Laptop,1,57652.34,0.31,UPI
104758,2025-04-30,North,Phone,1,29671.25,0.25,UPI
100559,2025-01-14,South,Camera,1,45161.62,0.09,UPI
102338,2025-02-28,South,Tablet,1,19657.0,0.14,COD
106784,2025-06-20,East,Tablet,2,20472.62,0.35,UPI
104250,2025-04-18,South,Camera,1,42623.72,0.18,Card
101628,2025-02-10,South,Headphones,2,2911.39,0.35,UPI
105755,2025-05-25,East,Laptop,1,64316.58,0.35,Card
101266,2025-02-02,South,Camera,1,46996.08,0.13,Card
103988,2025-04-11,South,Phone,1,28887.57,0.05,Wallet
100946,2025-01-26,West,Laptop,1,68192.22,0.3,UPI
106561,2025-06-14,East,Tablet,1,17212.91,0.35,COD
102909,2025-03-15,West,Tablet,1,19466.64,0.12,Wallet
104697,2025-04-29,West,Camera,3,49217.96,0.06,Card
104647,2025-04-27,South,Phone,1,28867.24,0.08,UPI
106120,2025-06-03,East,Phone,1,32102.27,0.16,Card
106933,2025-06-24,North,Headphones,1,3415.97,0.05,UPI
105064,2025-05-08,East,Smartwatch,1,8143.03,0.17,UPI
106286,2025-06-07,North,Phone,1,31368.19,0.11,COD
104962,2025-05-06,North,Camera,1,41600.95,0.12,COD
102735,2025-03-10,South,Tablet,3,19986.73,0.09,UPI
105467,2025-05-18,North,Camera,1,44991.7,0.08,COD
104520,2025-04-24,East,Phone,2,29148.83,0.23,Card
103709,2025-04-04,East,Tablet,2,17726.74,0.12,Wallet
100881,2025-01-24,West,Phone,1,29523.0,0.35,COD
102879,2025-03-14,South,Headphones,1,3072.91,0.09,Card
102031,2025-02-21,West,Camera,1,46888.13,0.35,COD
102987,2025-03-17,South,Laptop,1,59283.27,0.28,Card
100988,2025-01-27,North,Headphones,1,3041.92,0.05,Card
106278,2025-06-07,North,Camera,1,44795.25,0.24,Card
105381,2025-05-16,North,Headphones,1,2915.94,0.35,COD
100548,2025-01-14,East,Phone,1,31169.14,0.03,COD
104504,2025-04-24,East,Laptop,1,70564.39,0.04,UPI
103593,2025-04-01,East,Headphones,1,3267.92,0.18,COD
103883,2025-04-08,West,Smartwatch,1,7864.74,0.24,Wallet
105106,2025-05-09,West,Phone,1,29217.02,0.34,UPI
100442,2025-01-11,East,Headphones,1,3165.13,0.1,UPI
104092,2025-04-14,South,Laptop,1,58704.87,0.07,COD
100795,2025-01-21,West,Tablet,1,21675.16,0.04,Wallet
103738,2025-04-05,North,Tablet,1,22354.22,0.07,Wallet
103798,2025-04-06,South,Tablet,1,20569.77,0.14,COD
104836,2025-05-02,North,Smartwatch,1,8298.83,0.17,COD
101817,2025-02-15,North,Smartwatch,1,7372.8,0.35,Wallet
101892,2025-02-18,North,Smartwatch,2,9125.59,0.34,Wallet
100527,2025-01-13,West,Tablet,4,16821.13,0.07,UPI
102333,2025-02-28,North,Camera,1,39200.38,0.35,COD
103878,2025-04-08,East,Headphones,1,2749.95,0.11,Card
106116,2025-06-03,West,Camera,2,37086.21,0.13,Wallet
101288,2025-02-03,North,Smartwatch,1,9018.06,0.09,Card
105502,2025-05-19,South,Camera,1,38460.85,0.22,UPI
100763,2025-01-20,East,Laptop,1,53573.41,0.31,UPI
103618,2025-04-02,East,Laptop,1,58746.89,0.24,Wallet
101662,2025-02-11,South,Smartwatch,1,8622.44,0.35,Card
102828,2025-03-13,North,Smartwatch,2,7919.73,0.34,Wallet
105700,2025-05-24,South,Camera,1,46389.11,0.05,UPI
103090,2025-03-19,North,Smartwatch,2,7431.74,0.13,Card
104921,2025-05-04,East,Headphones,1,2906.78,0.22,Wallet
104167,2025-04-16,South,Tablet,1,19662.96,0.02,Wallet
101017,2025-01-28,North,Phone,1,27531.09,0.16,Card
101897,2025-02-18,West,Tablet,1,18244.37,,Wallet
101884,2025-02-17,East,Headphones,1,3433.72,0.16,Card
106081,2025-06-02,South,Camera,1,48373.58,0.24,UPI
105691,2025-05-24,South,Tablet,1,21274.74,0.3,Wallet
100337,2025-01-09,South,Headphones,1,2972.87,0.24,Wallet
100592,2025-01-15,North,Camera,1,40070.83,0.22,Wallet
103427,2025-03-28,West,Tablet,1,20429.74,0.11,Wallet
104287,2025-04-19,West,Tablet,1,21191.33,0.35,Wallet
102054,2025-02-21,East,Tablet,1,20593.32,0.1,COD
104604,2025-04-26,East,Headphones,1,2768.32,0.02,Card
106961,2025-06-25,East,Laptop,1,53580.17,0.12,UPI
103737,2025-04-05,West,Headphones,1,3076.59,0.16,COD
106409,2025-06-11,West,Smartwatch,1,7606.89,0.18,Card
105204,2025-05-12,West,Tablet,1,20349.44,0.12,Card
100206,2025-01-06,South,Laptop,1,63423.98,0.35,UPI
105745,2025-05-25,South,Smartwatch,2,8604.91,0.15,Card
104649,2025-04-27,East,Tablet,1,19512.39,0.14,Wallet
101424,2025-02-06,West,Tablet,2,17549.22,0.34,Card
100278,2025-01-08,West,Camera,1,41888.15,0.01,UPI
103743,2025-04-05,South,Headphones,1,2752.99,0.35,Wallet
103108,2025-03-20,South,Smartwatch,1,7063.63,0.31,UPI
103771,2025-04-05,West,Tablet,1,20309.03,0.1,COD
106466,2025-06-12,North,Camera,1,43536.82,0.16,COD
106596,2025-06-15,West,Headphones,1,2649.83,0.3,Wallet
105408,2025-05-17,West,Smartwatch,4,8662.31,0.26,Card
106317,2025-06-08,South,Headphones,1,3156.97,0.3,Wallet
105395,2025-05-17,South,Smartwatch,1,9053.76,0.19,Wallet
101877,2025-02-17,West,Headphones,7,3260.55,0.35,Card
103253,2025-03-23,South,Smartwatch,1,8121.16,0.22,Card
104642,2025-04-27,North,Headphones,1,2876.25,0.24,Wallet
104973,2025-05-06,East,Tablet,1,19763.02,0.14,Card
100102,2025-01-03,West,Headphones,1,2940.88,0.22,UPI
104591,2025-04-26,West,Laptop,1,63872.56,0.2,COD
102202,2025-02-25,North,Laptop,1,65331.08,0.22,Card
101357,2025-02-04,West,Headphones,1,2800.23,0.13,COD
104145,2025-04-15,South,Tablet,1,21060.08,0.04,UPI
100589,2025-01-15,West,Camera,2,46416.93,0.1,UPI
102764,2025-03-11,West,Phone,1,31312.31,0.14,Wallet
104500,2025-04-24,South,Smartwatch,1,8170.29,0.08,UPI
102717,2025-03-10,South,Camera,1,44548.48,0.16,COD
106262,2025-06-07,South,Headphones,3,2781.9,0.25,Wallet
103721,2025-04-04,West,Headphones,1,3458.86,0.34,Card
101812,2025-02-15,West,Headphones,1,3074.29,0.34,Wallet
101228,2025-02-01,South,Tablet,1,23461.5,0.35,Wallet
106638,2025-06-16,East,Headphones,1,3190.48,0.35,Card
100289,2025-01-08,North,Laptop,3,70258.28,0.21,UPI
104481,2025-04-24,West,Camera,2,45113.32,0.24,COD
106005,2025-05-31,West,Headphones,1,2382.76,0.15,Card
106251,2025-06-06,North,Smartwatch,2,8161.23,0.32,COD
102423,2025-03-02,East,Phone,1,29931.22,0.35,Card
106029,2025-06-01,East,Camera,1,45748.3,0.12,UPI
103601,2025-04-01,South,Laptop,1,60911.96,0.3,UPI
102641,2025-03-08,South,Smartwatch,1,8736.02,0.07,UPI
103904,2025-04-09,East,Headphones,1,2745.31,0.14,Wallet
105340,2025-05-15,West,Smartwatch,1,8762.84,0.1,Card
102836,2025-03-13,South,Phone,1,30867.71,0.14,Card
107030,2025-06-26,South,Tablet,1,23216.61,0.13,Wallet
102785,2025-03-12,South,Camera,2,42746.71,0.15,Wallet
105885,2025-05-28,North,Phone,1,28861.95,0.35,Wallet
104860,2025-05-03,North,Phone,1,28827.68,0.35,Wallet
102246,2025-02-26,South,Phone,1,29814.56,0.07,UPI
102293,2025-02-27,South,Phone,1,28370.01,0.08,COD
105594,2025-05-22,East,Camera,1,47913.8,0.16,Card
105921,2025-05-29,South,Phone,3,32981.47,0.13,Wallet
103353,2025-03-26,South,Headphones,2,2745.81,0.35,UPI
105638,2025-05-22,South,Smartwatch,1,7909.1,0.08,UPI
106631,2025-06-16,South,Headphones,1,2843.19,0.12,Card
105979,2025-05-31,North,Headphones,2,2844.86,0.33,COD
100667,2025-01-17,South,Headphones,1,3139.67,0.21,UPI
100958,2025-01-26,West,Laptop,1,63368.68,0.1,UPI
101777,2025-02-14,West,Tablet,1,17121.65,0.32,COD
102934,2025-03-15,South,Laptop,1,64213.08,0.15,UPI
101394,2025-02-05,North,Phone,2,30814.24,0.31,COD
105270,2025-05-13,West,Laptop,1,65154.53,0.17,Card
105744,2025-05-25,South,Tablet,2,19415.83,0.27,UPI
103581,2025-04-01,East,Camera,1,50025.26,0.29,COD
105670,2025-05-23,South,Laptop,1,63685.93,0.07,Wallet
104740,2025-04-30,North,Tablet,1,21434.27,0.08,UPI
104244,2025-04-18,West,Headphones,3,2702.9,0.18,Wallet
106238,2025-06-06,South,Laptop,1,53481.69,0.35,UPI
101091,2025-01-29,South,Headphones,1,3071.55,0.34,COD
105162,2025-05-11,South,Phone,1,29732.9,0.11,Card
102945,2025-03-16,South,Tablet,1,17744.19,0.11,COD
105683,2025-05-24,West,Smartwatch,1,8626.31,0.14,COD
100192,2025-01-06,East,Camera,1,44628.72,0.14,UPI
104104,2025-04-14,North,Laptop,1,61347.26,0.21,Card
106416,2025-06-11,East,Camera,1,45472.46,0.05,UPI
103121,2025-03-20,South,Laptop,1,53018.94,0.19,COD
102164,2025-02-24,West,Smartwatch,1,7623.88,0.26,UPI
105201,2025-05-12,North,Smartwatch,1,7834.14,0.11,UPI
102361,2025-02-28,West,Laptop,1,65432.56,0.07,COD
104063,2025-04-13,East,Camera,2,45070.91,0.17,Card
103376,2025-03-26,South,Camera,1,47541.36,0.06,Wallet
105130,2025-05-10,West,Tablet,1,21159.99,0.13,Wallet
101310,2025-02-03,North,Headphones,1,2597.8,0.22,COD
107042,2025-06-27,East,Tablet,5,16573.91,0.28,Card
105593,2025-05-22,West,Camera,1,42808.45,0.08,UPI
106086,2025-06-03,South,Phone,1,29668.92,0.1,COD
101807,2025-02-15,East,Laptop,1,67691.67,0.16,Card
101946,2025-02-19,North,Phone,1,34856.29,0.13,Wallet
106698,2025-06-18,South,Smartwatch,2,7851.62,0.09,UPI
106178,2025-06-05,North,Camera,1,42905.73,0.35,UPI
101719,2025-02-13,West,Camera,1,50074.85,0.13,COD
104220,2025-04-17,South,Laptop,1,59048.01,0.03,UPI
100238,2025-01-07,East,Phone,4,28236.52,0.04,COD
100304,2025-01-08,East,Tablet,1,18972.07,0.35,COD
104679,2025-04-28,North,Headphones,1,3640.88,0.27,Wallet
103759,2025-04-05,South,Phone,1,32429.3,0.35,Card
101676,2025-02-11,North,Camera,1,46521.88,0.17,COD
105611,2025-05-22,West,Camera,1,42805.35,0.33,Card
103708,2025-04-04,North,Laptop,1,55634.3,0.05,Card
102815,2025-03-13,North,Tablet,1,18059.7,0.13,Card
102959,2025-03-16,West,Headphones,1,2756.53,0.35,UPI
105901,2025-05-29,East,Tablet,1,21172.38,0.23,Wallet
106875,2025-06-23,East,Smartwatch,1,7895.74,0.17,UPI
104331,2025-04-20,West,Smartwatch,1,8427.63,0.32,COD
104442,2025-04-23,West,Headphones,2,3040.16,0.05,COD
103523,2025-03-30,West,Phone,1,32894.33,0.02,UPI
104172,2025-04-16,North,Laptop,1,63276.79,0.35,Card
106956,2025-06-25,East,Tablet,1,19648.85,0.3,Card
106173,2025-06-05,North,Laptop,1,63913.28,0.2,UPI
102812,2025-03-13,West,Headphones,1,3015.57,0.16,UPI
104241,2025-04-18,North,Tablet,1,16200.56,0.35,Wallet
105448,2025-05-18,North,Camera,1,44088.26,0.35,COD
102857,2025-03-13,West,Smartwatch,3,8155.33,0.1,Wallet
105688,2025-05-24,South,Phone,1,32565.7,0.35,Card
103144,2025-03-21,South,Phone,1,31943.65,0.06,UPI
104785,2025-05-01,West,Tablet,1,19182.29,0.24,Wallet
105013,2025-05-07,South,Camera,1,47587.77,0.35,COD
102917,2025-03-15,East,Tablet,1,20181.08,0.18,Card
100783,2025-01-21,East,Camera,1,51135.02,0.28,COD
106391,2025-06-10,North,Headphones,3,2869.16,0.13,Card
100392,2025-01-10,South,Phone,1,31991.62,0.3,Wallet
102563,2025-03-06,North,Camera,1,52039.2,0.13,UPI
102967,2025-03-16,North,Headphones,3,3239.53,0.25,COD
103026,2025-03-18,South,Tablet,2,19873.25,0.04,UPI
102106,2025-02-23,West,Phone,1,30564.85,0.21,Card
101999,2025-02-20,West,Camera,1,42100.1,0.1,Card
103382,2025-03-27,South,Camera,1,42515.86,0.1,Wallet
105676,2025-05-23,East,Headphones,1,2407.28,0.35,Wallet
106014,2025-06-01,North,Camera,1,42966.65,0.09,Wallet
103834,2025-04-07,North,Tablet,1,21150.42,0.11,UPI
100280,2025-01-08,South,Laptop,1,61202.94,0.35,UPI
101026,2025-01-28,North,Tablet,1,22022.67,0.08,COD
100557,2025-01-14,South,Phone,1,27865.21,0.04,Wallet
101463,2025-02-06,East,Laptop,1,60456.36,0.1,COD
101669,2025-02-11,South,Headphones,1,2827.49,0.35,Wallet
100108,2025-01-03,West,Camera,1,50677.44,0.21,Card
101255,2025-02-02,East,Smartwatch,2,7323.36,0.23,UPI
102991,2025-03-17,West,Tablet,1,18426.76,0.1,COD
102545,2025-03-05,West,Smartwatch,1,9544.82,0.23,Card
106093,2025-06-03,South,Laptop,2,61410.58,,COD
101016,2025-01-28,West,Headphones,2,2703.57,0.26,COD
105999,2025-05-31,West,Smartwatch,1,7775.36,0.1,COD
103668,2025-04-03,West,Headphones,1,2780.49,0.14,Wallet
103276,2025-03-24,West,Smartwatch,1,7388.37,0.32,UPI
103189,2025-03-21,North,Laptop,1,60834.54,0.22,COD
106187,2025-06-05,South,Laptop,3,61637.16,0.17,COD
103132,2025-03-20,North,Headphones,1,2659.81,0.2,Card
105311,2025-05-14,East,Phone,1,34204.64,0.23,Wallet
105364,2025-05-16,North,Headphones,3,2815.24,0.13,COD
106031,2025-06-01,North,Headphones,1,2698.09,0.14,Card
100846,2025-01-23,South,Laptop,1,63192.75,0.14,Wallet
100779,2025-01-21,East,Smartwatch,1,8344.55,0.24,Wallet
103354,2025-03-26,South,Tablet,4,16831.64,0.22,Wallet
106983,2025-06-25,East,Phone,1,32403.0,0.23,Wallet
104652,2025-04-28,West,Headphones,1,2963.28,0.07,Wallet
101396,2025-02-05,East,Tablet,1,18352.05,0.01,UPI
100931,2025-01-25,North,Camera,1,40778.52,0.35,COD
104678,2025-04-28,East,Smartwatch,1,7918.59,0.24,Wallet
102377,2025-03-01,North,Laptop,2,56023.6,0.27,UPI
101238,2025-02-02,West,Phone,1,26869.5,0.35,COD
101011,2025-01-27,South,Headphones,1,2706.79,0.19,COD
106894,2025-06-23,North,Smartwatch,1,8665.57,0.35,COD
101642,2025-02-11,North,Headphones,1,3068.88,0.16,Card
101386,2025-02-05,North,Headphones,3,2905.64,0.09,Wallet
104405,2025-04-22,South,Headphones,1,2953.6,0.07,Card
105736,2025-05-25,North,Camera,1,45822.54,0.23,COD
105994,2025-05-31,West,Headphones,2,2985.61,0.07,Card
106838,2025-06-21,West,Laptop,1,67668.58,0.35,UPI
106821,2025-06-21,West,Camera,1,47711.2,0.1,COD
104387,2025-04-21,West,Headphones,1,3282.08,0.24,Wallet
104570,2025-04-25,North,Headphones,1,3027.64,0.04,COD
100854,2025-01-23,West,Headphones,1,2827.76,0.17,UPI
101453,2025-02-06,North,Laptop,1,59899.79,0.12,UPI
101697,2025-02-12,South,Laptop,3,55932.94,0.28,COD
102253,2025-02-26,North,Laptop,2,57292.9,0.18,UPI
103244,2025-03-23,North,Headphones,1,3050.64,0.3,Wallet
105599,2025-05-22,East,Phone,3,27761.27,0.22,COD
105506,2025-05-19,East,Smartwatch,1,7358.11,0.02,COD
105131,2025-05-10,West,Smartwatch,1,7903.58,,UPI
103140,2025-03-20,North,Tablet,1,18637.03,0.27,UPI
106051,2025-06-02,East,Camera,1,44472.18,0.15,Wallet
105529,2025-05-20,South,Camera,1,39424.17,0.16,COD
106569,2025-06-14,South,Headphones,1,2848.14,0.24,Card
100804,2025-01-21,East,Smartwatch,1,8715.13,0.33,Wallet
106860,2025-06-22,North,Phone,1,33289.13,0.34,UPI
102298,2025-02-27,North,Phone,2,24445.95,0.26,UPI
102489,2025-03-04,North,Camera,1,44376.26,0.21,Card
107067,2025-06-27,South,Smartwatch,3,8131.86,0.21,COD
105581,2025-05-21,East,Tablet,2,17358.0,0.03,COD
104874,2025-05-03,West,Phone,2,31350.86,0.12,COD
104553,2025-04-25,North,Phone,1,31551.38,0.1,Wallet
100246,2025-01-07,West,Camera,5,46653.97,0.05,Wallet
106127,2025-06-04,North,Tablet,2,19082.18,0.22,COD
101549,2025-02-08,East,Camera,1,43442.67,0.18,Wallet
102320,2025-02-28,West,Laptop,2,53152.3,0.04,UPI
105958,2025-05-30,South,Camera,1,38438.47,0.21,Card
102589,2025-03-06,West,Tablet,1,20936.23,0.17,Card
104801,2025-05-01,East,Headphones,1,2902.69,0.35,COD
103210,2025-03-22,West,Tablet,1,19215.17,0.21,Wallet
103953,2025-04-10,West,Tablet,3,19677.27,0.04,Wallet
105732,2025-05-25,West,Laptop,1,64934.96,0.11,Wallet
105212,2025-05-12,North,Smartwatch,1,8288.53,0.21,COD
106729,2025-06-19,East,Camera,3,42797.19,0.25,COD
106882,2025-06-23,West,Tablet,1,18571.91,0.24,Wallet
103658,2025-04-03,South,Headphones,1,2823.44,0.16,UPI
100556,2025-01-14,North,Smartwatch,1,8665.95,0.32,Card
106438,2025-06-11,West,Headphones,1,3270.22,0.04,Wallet
100993,2025-01-27,South,Laptop,1,58740.55,0.07,COD
105820,2025-05-27,West,Smartwatch,1,6695.86,0.29,Wallet
105576,2025-05-21,South,Headphones,2,2856.94,0.18,Wallet
106617,2025-06-16,South,Camera,2,44552.22,0.35,Card
105892,2025-05-29,East,Laptop,1,67427.01,0.26,COD
100791,2025-01-21,West,Camera,1,48333.16,0.1,COD
104949,2025-05-05,South,Laptop,1,56359.65,0.35,Card
102640,2025-03-08,East,Tablet,1,20737.39,0.32,Wallet
105505,2025-05-19,East,Headphones,1,3213.69,0.15,COD
103908,2025-04-09,North,Headphones,1,3218.46,0.2,Wallet
100934,2025-01-25,South,Camera,1,41753.81,0.35,COD
105141,2025-05-10,West,Headphones,1,3077.84,0.26,Wallet
104211,2025-04-17,South,Laptop,1,63398.99,0.28,COD
101783,2025-02-14,West,Phone,1,32971.09,0.11,Card
106987,2025-06-25,East,Smartwatch,1,7315.16,0.14,UPI
101734,2025-02-13,North,Camera,1,50936.36,0.09,Wallet
100700,2025-01-18,West,Smartwatch,1,7104.33,0.15,COD
102227,2025-02-25,West,Headphones,1,3013.76,0.29,Card
102868,2025-03-14,East,Tablet,1,19192.31,0.09,Card
100344,2025-01-09,East,Tablet,1,18624.59,0.06,Card
102198,2025-02-24,East,Headphones,1,2955.73,0.04,Wallet
107021,2025-06-26,South,Camera,1,47875.24,0.16,UPI
102174,2025-02-24,West,Smartwatch,1,8777.92,0.31,COD
101081,2025-01-29,North,Tablet,1,22279.93,0.23,UPI
103504,2025-03-30,North,Camera,1,46045.54,0.03,Wallet
100850,2025-01-23,South,Phone,1,35086.99,0.15,COD
105265,2025-05-13,East,Camera,1,37968.15,0.15,Wallet
100323,2025-01-09,East,Headphones,2,2517.6,0.35,COD
105627,2025-05-22,North,Headphones,3,2897.4,0.2,COD
102867,2025-03-14,West,Smartwatch,3,9064.35,0.07,COD
103622,2025-04-02,East,Laptop,1,62083.13,0.02,Wallet
101893,2025-02-18,South,Headphones,1,2912.22,0.1,UPI
102053,2025-02-21,South,Headphones,1,2852.1,0.13,Card
105163,2025-05-11,East,Phone,1,27379.46,0.2,COD
103599,2025-04-01,East,Headphones,1,2764.0,0.04,Card
104972,2025-05-06,East,Headphones,1,2926.66,0.16,UPI
106232,2025-06-06,West,Camera,1,46484.22,0.28,Wallet
100616,2025-01-16,West,Headphones,1,3363.34,0.24,Wallet
106273,2025-06-07,West,Laptop,1,66167.01,0.35,COD
100976,2025-01-26,North,Headphones,2,3340.03,0.06,Card
105481,2025-05-19,North,Headphones,1,2773.6,0.21,Card
102684,2025-03-09,East,Tablet,1,20371.29,0.32,UPI
106544,2025-06-14,West,Smartwatch,3,8739.23,0.1,Wallet
103022,2025-03-18,North,Camera,1,49583.11,0.32,UPI
101179,2025-01-31,West,Tablet,1,18784.78,0.13,Wallet
105796,2025-05-26,South,Tablet,1,19204.51,0.11,Card
101385,2025-02-05,South,Camera,2,44876.57,0.08,Wallet
100987,2025-01-27,South,Tablet,1,21397.63,0.26,Wallet
100432,2025-01-11,North,Laptop,1,59096.38,0.35,UPI
104030,2025-04-12,East,Tablet,1,21193.03,0.27,UPI
107038,2025-06-27,North,Phone,2,33157.86,0.35,Wallet
106133,2025-06-04,East,Headphones,1,3259.37,0.35,Wallet
102080,2025-02-22,South,Camera,1,47998.61,0.27,Card
100062,2025-01-02,North,Headphones,1,3070.61,0.13,Card
105974,2025-05-31,North,Tablet,1,18747.42,0.35,UPI
103491,2025-03-30,North,Smartwatch,1,7326.76,0.14,Card
102156,2025-02-24,North,Smartwatch,1,8290.37,0.06,Wallet
103851,2025-04-07,North,Smartwatch,1,8124.66,0.35,Wallet
103219,2025-03-22,North,Headphones,1,2890.37,0.13,UPI
105228,2025-05-12,East,Laptop,1,63323.34,0.23,COD
104738,2025-04-30,South,Tablet,1,20127.06,0.12,Card
101621,2025-02-10,East,Headphones,1,2679.19,0.04,Card
100757,2025-01-20,East,Laptop,1,62810.74,0.35,COD
104007,2025-04-11,North,Tablet,1,19608.74,0.17,Wallet
101039,2025-01-28,East,Headphones,4,2664.05,0.35,Wallet
106246,2025-06-06,South,Tablet,1,20657.93,0.35,UPI
103035,2025-03-18,North,Tablet,2,18131.54,0.15,Wallet
103474,2025-03-29,South,Tablet,1,21906.69,0.35,Wallet
102529,2025-03-05,South,Laptop,1,58196.46,0.35,COD
105779,2025-05-26,South,Tablet,1,17820.31,0.19,Card
101437,2025-02-06,West,Phone,1,27170.66,0.24,Card
104659,2025-04-28,West,Smartwatch,1,7964.89,0.18,COD
100348,2025-01-09,North,Camera,1,50947.92,0.13,Wallet
101566,2025-02-09,South,Smartwatch,1,8535.6,0.29,UPI
106013,2025-06-01,East,Tablet,1,20736.71,0.1,Wallet
102887,2025-03-14,North,Tablet,1,16876.38,0.12,COD
101833,2025-02-16,West,Phone,1,30044.87,0.2,UPI
103669,2025-04-03,North,Phone,1,30584.27,0.13,Wallet
101413,2025-02-05,East,Headphones,1,3607.17,0.04,UPI
103085,2025-03-19,West,Tablet,1,18688.13,0.17,COD
102505,2025-03-04,South,Smartwatch,1,7038.88,0.21,Card
103677,2025-04-03,North,Camera,1,50563.6,0.12,Wallet
100701,2025-01-18,East,Laptop,1,63593.33,0.34,Card
104498,2025-04-24,South,Phone,1,29079.42,0.07,Wallet
103705,2025-04-04,South,Phone,2,30285.93,0.19,Wallet
104902,2025-05-04,North,Tablet,1,20580.62,0.09,UPI
101398,2025-02-05,West,Camera,3,43662.05,0.29,Card
103451,2025-03-29,South,Headphones,1,2909.0,0.15,Wallet
100643,2025-01-16,North,Smartwatch,1,8463.32,0.26,Wallet
102943,2025-03-16,East,Phone,1,34591.07,0.17,Card
102262,2025-02-26,West,Tablet,1,20663.96,0.34,UPI
105054,2025-05-08,East,Laptop,1,57127.69,0.18,UPI
101839,2025-02-16,East,Tablet,2,20050.94,0.03,UPI
101019,2025-01-28,South,Tablet,1,21881.84,0.2,COD
105426,2025-05-17,East,Tablet,2,24022.49,0.19,Wallet
101891,2025-02-18,East,Laptop,1,59310.9,0.06,COD
105514,2025-05-20,South,Laptop,1,53457.59,0.25,Wallet
100960,2025-01-26,East,Camera,2,39037.57,0.21,UPI
101042,2025-01-28,East,Headphones,3,2482.13,0.24,UPI
101831,2025-02-16,West,Phone,1,32688.13,0.2,COD
103531,2025-03-31,West,Camera,1,46115.83,0.23,UPI
107107,2025-06-29,North,Phone,1,31139.09,0.31,Card
103402,2025-03-27,East,Laptop,1,56148.99,0.02,UPI
102142,2025-02-23,South,Smartwatch,3,6644.42,0.15,COD
101649,2025-02-11,West,Laptop,1,58937.01,0.11,Card
105495,2025-05-19,North,Headphones,1,2659.18,0.14,Card
101351,2025-02-04,West,Camera,1,42281.86,0.35,COD
102048,2025-02-21,South,Camera,1,44154.89,0.35,COD
106384,2025-06-10,North,Smartwatch,1,8691.43,0.16,COD
103594,2025-04-01,East,Laptop,1,56524.49,0.13,UPI
102565,2025-03-06,East,Headphones,1,2951.63,0.27,UPI
104521,2025-04-24,North,Camera,2,43070.72,0.15,COD
101579,2025-02-09,West,Camera,1,39353.52,0.15,Card
101040,2025-01-28,West,Headphones,1,3397.55,0.15,UPI
101074,2025-01-29,South,Smartwatch,1,7132.69,0.23,COD
102619,2025-03-07,East,Headphones,1,2748.38,0.16,COD
102126,2025-02-23,East,Laptop,1,66157.97,0.35,Wallet
107097,2025-06-28,South,Laptop,1,54807.86,0.23,Wallet
102193,2025-02-24,North,Tablet,1,18590.72,0.21,COD
101215,2025-02-01,North,Phone,1,30101.21,0.12,Card
103191,2025-03-22,South,Phone,1,29067.98,0.08,Card
104824,2025-05-02,East,Tablet,1,18912.46,0.23,COD
105126,2025-05-10,West,Headphones,1,2980.13,0.06,Wallet
101456,2025-02-06,North,Camera,1,41962.04,0.13,Card
106122,2025-06-03,West,Phone,1,27439.86,0.02,UPI
104709,2025-04-29,North,Headphones,1,3032.57,0.35,Card
105169,2025-05-11,North,Phone,1,30342.99,0.16,UPI
103840,2025-04-07,East,Laptop,1,58574.02,0.35,Wallet
104835,2025-05-02,South,Camera,1,49810.59,0.17,UPI
104080,2025-04-14,North,Smartwatch,1,7947.78,0.05,UPI
100244,2025-01-07,South,Phone,1,30628.93,0.08,UPI
100959,2025-01-26,South,Tablet,1,18952.42,0.2,Card
103388,2025-03-27,North,Headphones,1,2932.44,0.12,COD
105987,2025-05-31,West,Camera,2,46735.08,0.12,Card
100434,2025-01-11,South,Camera,1,44254.11,0.05,Wallet
105689,2025-05-24,North,Laptop,2,57234.84,0.06,UPI
106236,2025-06-06,South,Camera,2,50055.47,0.2,Card
105924,2025-05-30,South,Laptop,1,51474.94,0.35,Wallet
106443,2025-06-12,West,Smartwatch,2,10100.74,0.08,COD
104413,2025-04-22,North,Headphones,1,2949.6,,Wallet
101751,2025-02-14,South,Smartwatch,1,8291.17,0.11,Card
105515,2025-05-20,East,Camera,1,54790.56,0.16,UPI
102411,2025-03-02,North,Smartwatch,1,7382.41,0.13,Card
100477,2025-01-12,North,Headphones,1,3091.65,0.25,UPI
102162,2025-02-24,North,Camera,1,53158.73,0.21,UPI
100711,2025-01-19,South,Headphones,2,2945.38,0.35,Card
103979,2025-04-11,West,Tablet,1,21470.42,0.09,Wallet
103513,2025-03-30,East,Tablet,1,21519.2,0.08,UPI
101797,2025-02-15,South,Headphones,1,3440.59,0.06,Card
102223,2025-02-25,North,Smartwatch,3,8746.28,0.07,UPI
100495,2025-01-12,South,Smartwatch,1,8437.19,0.08,Card
105337,2025-05-15,West,Laptop,1,70630.43,0.33,UPI
106453,2025-06-12,South,Camera,3,42853.2,0.21,Card
104079,2025-04-14,West,Phone,1,29016.73,0.35,Card
103829,2025-04-07,West,Smartwatch,1,8375.35,0.15,COD
101272,2025-02-02,North,Camera,5,45999.52,0.15,COD
